t,rwm_x1,rwm_x2,cvm_x1,cvm_x2,cam_x1,cam_x2
218,143.71990106383552,155.5960357854018,29.53081599017092,31.846583516958827,11.549409198945176,11.599771971268794
219,144.65711529434017,156.679030287901,29.5960598172648,31.937459067428254,11.543568739723568,11.594695983200465
220,145.59585485117307,157.7664985972612,29.661804829412194,32.02878145123115,11.537503488381663,11.588853823766648
221,146.53278346439,158.85453727565792,29.726436987763492,32.12149109869222,11.53109562129002,11.583638995382056
222,147.47479552424014,159.94820030457626,29.792329227582957,32.21518799214263,11.524909832401807,11.578421567426492
223,148.41618386110858,161.04522520576108,29.85811492406918,32.30899361911288,11.519273517394094,11.572234156841391
224,149.35835130178745,162.1449227246455,29.92391085335841,32.401971589905614,11.514512603316371,11.567621568906931
225,150.301457535841,163.2451222070452,29.990619167404827,32.495348873218305,11.509148229025763,11.562906868494915
226,151.24596947591405,164.34665841414883,30.05655593308195,32.586935119287524,11.503556680449535,11.55900290272097
227,152.1917340295326,165.44885476756116,30.12296449767707,32.67933293956101,11.49907304295059,11.553756387190468
228,153.13538266001115,166.5535696008258,30.18759174544979,32.77219679410765,11.49447624946876,11.54896605935918
229,154.08117122136508,167.65863563947806,30.251366939085564,32.86692121897201,11.490727786878656,11.544303830488074
230,155.02998416053572,168.76849497966782,30.31503485323234,32.96303861145916,11.486875102143735,11.53994175623579
231,155.98264299299674,169.8843353175563,30.37822528233234,33.05879855935629,11.48311949820048,11.535821769180277
232,156.93527888595784,171.0058381577902,30.44083409092527,33.1544823752364,11.478658945474585,11.531697522637785
233,157.89043575457524,172.1314442781796,30.503555175970938,33.25005027678246,11.473208105234683,11.527123780259158
234,158.84708019683828,173.26004257787042,30.56762184711993,33.344475667135676,11.467940545093732,11.523363164120651
235,159.80599130660664,174.3918896968544,30.629962255284568,33.438050518064635,11.462896305727362,11.520256665758861
236,160.76566780329952,175.52693142354755,30.692158727021173,33.533266348650116,11.457944100371323,11.51725996445103
237,161.7243730930066,176.66263860127884,30.754851991442944,33.62723843483212,11.453183549078705,11.515182178089184
238,162.68044273705146,177.80324853767397,30.817997701408782,33.721689327960064,11.447771273501683,11.512021824410942
239,163.63772380321146,178.94886257667983,30.882219042245993,33.81620368660604,11.443511582038173,11.509003381811759
240,164.59532334006366,180.10088882067174,30.946880811156074,33.911189939904496,11.439840769013315,11.507053374028628
241,165.55246772752483,181.2562846957761,31.011249117437284,34.00441389422487,11.436667728361297,11.504741412715427
242,166.51232014392946,182.41762456452656,31.075888124478737,34.09830686416507,11.433850270296865,11.502030368298165
243,167.47528515001304,183.57673530527921,31.139131515842006,34.19118732981444,11.43105145693514,11.499603007787728
244,168.4361367749596,184.73813730980274,31.202366039878896,34.281050630132654,11.427515473499277,11.496205755627063
245,169.39692567855866,185.9070789500183,31.26714786477246,34.37074362731137,11.423824316454102,11.493911197602758
246,170.3608265607318,187.07789361317538,31.333907176078178,34.46215265340171,11.420310734312427,11.490441844186593
247,171.32507509365897,188.25195403057126,31.39900293679786,34.55260702746824,11.416830178755909,11.48673153005558
